model_id,rmse,mse,mae,rmsle,mean_residual_deviance
StackedEnsemble_BestOfFamily_1_AutoML_7_20250401_13304,6326.4738383679805,40024271.227554485,3540.335743400421,3.400520247633818,40024271.227554485
StackedEnsemble_BestOfFamily_2_AutoML_7_20250401_13304,6330.301114642916,40072712.20204935,3546.895814422234,3.4029592464056577,40072712.20204935
StackedEnsemble_BestOfFamily_3_AutoML_7_20250401_13304,6330.377011309254,40073673.10531268,3521.426855874897,3.4087627028275382,40073673.10531268
StackedEnsemble_AllModels_6_AutoML_7_20250401_13304,6332.17539800975,40096445.27115994,3439.7868518064065,3.372294310137528,40096445.27115994
StackedEnsemble_BestOfFamily_4_AutoML_7_20250401_13304,6336.575313610395,40152186.70505668,3556.7145376180483,3.405356222597728,40152186.70505668
DeepLearning_grid_3_AutoML_7_20250401_13304_model_2,6342.317519917673,40224991.523454666,3619.860001769941,,40224991.523454666
StackedEnsemble_AllModels_1_AutoML_7_20250401_13304,6342.755656634131,40230549.31976426,3529.1927051282487,3.39765295170197,40230549.31976426
StackedEnsemble_Best1000_1_AutoML_7_20250401_13304,6353.253616856053,40363831.52009452,3472.17798292867,3.3591618199456565,40363831.52009452
DeepLearning_grid_3_AutoML_7_20250401_13304_model_3,6359.267109161308,40440278.16566082,3433.1440779048417,,40440278.16566082
StackedEnsemble_AllModels_4_AutoML_7_20250401_13304,6392.225541144224,40860547.36885656,3504.9269777273253,3.3622697907706462,40860547.36885656
StackedEnsemble_BestOfFamily_5_AutoML_7_20250401_13304,6405.037436114618,41024504.55802972,3526.5675335051437,3.382243808293823,41024504.55802972
StackedEnsemble_AllModels_5_AutoML_7_20250401_13304,6537.67967212651,42741255.4953362,3581.8899296116515,3.361603630159156,42741255.4953362
XGBoost_grid_1_AutoML_7_20250401_13304_model_30,6539.81412453908,42769168.783520855,2689.372662355751,2.741072197943655,42769168.783520855
DeepLearning_grid_1_AutoML_7_20250401_13304_model_7,6547.938732324839,42875501.64227982,2844.021010067128,,42875501.64227982
